name,company,image,for_gender,main accords,top notes,middle notes,base notes
Love & Crime  Ex Idolo,Ex Idolo,https://fimgs.net/mdimg/perfume/375x500.52069.jpg,for women and men,"{'vanilla': 100.0, 'sweet': 94.5169, 'citrus': 79.9062, 'soft spicy': 70.3846, 'cacao': 68.0863, 'anis': 58.2364, 'floral': 55.7411, 'powdery': 54.4277, 'warm spicy': 52.8518}","['Blood Mandarin', 'Pink Pepper']","['Sugar', 'Star Anise', 'Floral Notes']","['Vanilla', 'Cacao']"
Alien  Mugler,Mugler,https://fimgs.net/mdimg/perfume/375x500.707.jpg,for women,"{'white floral': 100.0, 'amber': 70.3345, 'woody': 64.3701}",['Jasmine'],['Woodsy Notes'],['Amber']
Flowerbomb  Viktor&Rolf,Viktor&Rolf,https://fimgs.net/mdimg/perfume/375x500.1460.jpg,for women,"{'floral': 100.0, 'patchouli': 74.006, 'white floral': 69.3377, 'woody': 58.1886, 'citrus': 57.1164, 'powdery': 53.9664, 'musky': 52.106, 'warm spicy': 52.003, 'sweet': 51.9641, 'rose': 51.4881}","['Tea', 'Bergamot', 'Osmanthus']","['Orchid', 'Jasmine', 'Rose', 'Freesia', 'African Orange flower']","['Patchouli', 'Musk']"
Euphoria  Calvin Klein,Calvin Klein,https://fimgs.net/mdimg/perfume/375x500.253.jpg,for women,"{'woody': 100.0, 'floral': 76.958, 'powdery': 68.1983, 'sweet': 60.3205, 'fruity': 57.3504, 'amber': 55.1237, 'musky': 48.943, 'violet': 47.275, 'fresh spicy': 46.3337}","['Pomegranate', 'Raspberry', 'Passionfruit', 'Persimmon', 'Peach', 'Green Notes']","['Orchid', 'Lotus', 'Champaca']","['Mahogany', 'Amber', 'Musk', 'Violet', 'Patchouli', 'Vanilla']"
Un Jardin Sur Le Nil  Hermès,Hermès,https://fimgs.net/mdimg/perfume/375x500.18.jpg,for women and men,"{'citrus': 100.0, 'aromatic': 87.8183, 'floral': 76.7892, 'fresh spicy': 74.511, 'green': 69.2889, 'fruity': 67.3147, 'tropical': 66.5201, 'powdery': 61.8117, 'herbal': 60.7361, 'sweet': 59.2199}","['Grapefruit', 'Green Mango', 'Tomato', 'Carrot']","['Bulrush', 'Lotus', 'Orange', 'Hiacynth', 'Peony']","['Musk', 'iris', 'Incense', 'Labdanum', 'Cinnamon']"
02 L'Air du Desert Marocain  Tauer Perfumes,Tauer Perfumes,https://fimgs.net/mdimg/perfume/375x500.4573.jpg,for women and men,"{'aromatic': 100.0, 'woody': 94.3044, 'amber': 85.4011, 'fresh spicy': 64.4778, 'soft spicy': 52.2753, 'earthy': 51.3796, 'herbal': 47.0124}","['Coriander', 'Petitgrain', 'Cumin', 'Lavender']","['Labdanum', 'Jasmine', 'Birch', 'Geranium']","['Amber', 'Cedar', 'Vetiver', 'Patchouli', 'Oakmoss']"
Hypnôse  Lancome,Lancome,https://fimgs.net/mdimg/perfume/375x500.170.jpg,for women,"{'vanilla': 100.0, 'floral': 88.352, 'white floral': 77.6812, 'fruity': 65.4783, 'sweet': 64.6957, 'powdery': 51.0, 'tropical': 47.7391, 'aromatic': 47.2898, 'woody': 47.2898, 'earthy': 44.8199}",['Passion Flower'],"['Jasmine', 'Gardenia']","['Vanille', 'Vetiver']"
Carnal Flower  Frederic Malle,Frederic Malle,https://fimgs.net/mdimg/perfume/375x500.1024.jpg,for women and men,"{'white floral': 100.0, 'tuberose': 74.9387, 'woody': 54.5963, 'sweet': 50.8074, 'animalic': 48.6895, 'coconut': 48.1195, 'camphor': 46.5055}",[],"['Tuberose', 'Eucalyptus', 'Jasmine', 'Coconut', 'Orange Blossom', 'Ylang-Ylang', 'Melon', 'White Musk', 'Bergamot']",[]
Le Parfum Lalique Lalique,Lalique,https://fimgs.net/mdimg/perfume/375x500.1840.jpg,for women,"{'vanilla': 100.0, 'aromatic': 74.9973, 'powdery': 63.5727, 'fresh spicy': 58.9256, 'sweet': 58.8496, 'woody': 55.2307, 'almond': 52.8449, 'warm spicy': 51.9054, 'soft spicy': 46.6333, 'balsamic': 45.8405}","['West Indian Bay', 'Pink Pepper', 'Bergamot']","['Heliotrope', 'Almond', 'Jasmine']","['Vanilla', 'Tonka Bean', 'Sandalwood', 'Patchouli']"
Omnia Crystalline  Bvlgari,Bvlgari,https://fimgs.net/mdimg/perfume/375x500.152.jpg,for women,"{'woody': 100.0, 'floral': 89.3048, 'musky': 86.9144, 'aquatic': 78.0879, 'green': 77.5938, 'ozonic': 70.0013, 'fruity': 65.1257, 'fresh': 61.5756, 'powdery': 60.8903, 'earthy': 59.522}","['Bamboo', 'Pear']","['Lotus', 'Tea', 'Cassia']","['Musk', 'Guaiac Wood', 'Oakmoss']"
Lovely  Sarah Jessica Parker,Sarah Jessica Parker,https://fimgs.net/mdimg/perfume/375x500.993.jpg,for women,"{'woody': 100.0, 'musky': 98.9352, 'lavender': 81.8415, 'powdery': 78.5608, 'aromatic': 77.8703, 'citrus': 74.5957, 'fresh spicy': 72.7742, 'patchouli': 61.9055, 'floral': 54.7398, 'warm spicy': 53.751}","['Lavender', 'Martini', 'Bergamot', 'Mandarin Orange', 'Palisander Rosewood']","['Patchouli', 'Orchid', 'Narcissus']","['Musk', 'Woodsy Notes', 'Cedar', 'White Amber']"
Chance Eau de Parfum  Chanel,Chanel,https://fimgs.net/mdimg/perfume/375x500.31351.jpg,for women,"{'musky': 100.0, 'patchouli': 91.2611, 'powdery': 85.8132, 'white floral': 85.0349, 'soft spicy': 73.6722, 'woody': 72.716, 'vanilla': 68.2465, 'earthy': 66.4231, 'warm spicy': 60.6305, 'iris': 59.7967}",['Pink Pepper'],"['Jasmine', 'iris']","['Patchouli', 'Musk', 'Vanilla']"
Aqva Pour Homme  Bvlgari,Bvlgari,https://fimgs.net/mdimg/perfume/375x500.153.jpg,for men,"{'citrus': 100.0, 'marine': 97.4108, 'aromatic': 80.7625, 'aquatic': 77.1875, 'woody': 73.1583, 'lavender': 47.0344, 'fresh spicy': 44.8858, 'powdery': 44.4134}","['Mandarin Orange', 'Orange', 'Petitgrain']","['Seaweed', 'Lavender', 'Cotton Flower']","['Virginia Cedar', 'Woodsy Notes', 'Patchouli', 'Clary Sage', 'Amber']"
Pour Homme Versace Versace,Versace,https://fimgs.net/mdimg/perfume/375x500.2318.jpg,for men,"{'citrus': 100.0, 'aromatic': 69.834, 'fresh spicy': 61.2935, 'floral': 49.9107, 'rose': 45.6682, 'green': 45.1621}","['Lemon', 'Neroli', 'Bergamot', 'Rose de Mai']","['Hyacinth', 'Cedar', 'Clary Sage', 'Geranium']","['Tonka Bean', 'Musk', 'Amber']"
Chloe Eau de Parfum  Chloé,Chloé,https://fimgs.net/mdimg/perfume/375x500.1733.jpg,for women,"{'floral': 100.0, 'rose': 89.3694, 'fresh': 69.7816, 'fruity': 45.4213}","['Peony', 'Litchi', 'Freesia']","['Rose', 'Lily-of-the-Valley', 'Magnolia']","['Virginia Cedar', 'Amber']"
1 Million  Paco Rabanne,Paco Rabanne,https://fimgs.net/mdimg/perfume/375x500.3747.jpg,for men,"{'warm spicy': 100.0, 'cinnamon': 84.2521, 'citrus': 78.1806, 'amber': 60.7936, 'woody': 60.7131, 'leather': 60.4357, 'rose': 56.1644, 'animalic': 51.3766, 'green': 47.8366, 'patchouli': 47.7561}","['Blood Mandarin', 'Grapefruit', 'Mint']","['Cinnamon', 'Rose', 'Spicy Notes']","['Amber', 'Leather', 'Woody Notes', 'Indian Patchouli']"
The One for Men  Dolce&Gabbana,Dolce&Gabbana,https://fimgs.net/mdimg/perfume/375x500.2056.jpg,for men,"{'warm spicy': 100.0, 'amber': 95.4969, 'tobacco': 87.7247, 'aromatic': 81.8038, 'citrus': 80.2416, 'sweet': 66.822, 'woody': 54.2538, 'fresh spicy': 53.8398, 'white floral': 53.043, 'soft spicy': 48.6414}","['Grapefruit', 'Coriander', 'Basil']","['Ginger', 'Cardamom', 'Orange Blossom']","['Amber', 'Tobacco', 'Cedar']"
Jubilation XXV Man  Amouage,Amouage,https://fimgs.net/mdimg/perfume/375x500.2366.jpg,for men,"{'amber': 100.0, 'sweet': 79.1774, 'warm spicy': 66.3056, 'woody': 65.2735, 'fruity': 61.4572, 'balsamic': 60.515, 'oud': 52.0633, 'fresh spicy': 51.8068, 'aromatic': 51.3974, 'honey': 48.5715}","['Blackberry', 'Olibanum', 'Orange', 'Labdanum', 'Coriander', 'Tarragon']","['Honey', 'Guaiac Wood', 'Cinnamon', 'Bay Leaf', 'Clove', 'Rose', 'Orchid', 'Celery Seeds']","['Opoponax', 'Agarwood (Oud)', 'Myrrh', 'Patchouli', 'Cedar', 'Ambergris', 'Immortelle', 'Musk', 'Oakmoss']"
Viva la Juicy  Juicy Couture,Juicy Couture,https://fimgs.net/mdimg/perfume/375x500.4410.jpg,for women,"{'sweet': 100.0, 'white floral': 97.2473, 'caramel': 83.3054, 'fruity': 81.9527, 'vanilla': 68.4143, 'citrus': 64.4097, 'woody': 61.12, 'lactonic': 55.6589, 'powdery': 50.3047, 'amber': 49.4771}","['Mandarin Orange', 'Wild berries']","['Honeysuckle', 'Gardenia', 'Jasmine']","['Caramel', 'Vanilla', 'Praline', 'Amber', 'Sandalwood']"
Gypsy Water  Byredo,Byredo,https://fimgs.net/mdimg/perfume/375x500.3575.jpg,for women and men,"{'woody': 100.0, 'aromatic': 86.9021, 'fresh spicy': 70.7019, 'citrus': 64.7264, 'powdery': 60.292, 'amber': 57.8012, 'vanilla': 55.8738, 'balsamic': 55.1796, 'warm spicy': 52.6305, 'smoky': 44.1964}","['Juniper', 'Lemon', 'Bergamot', 'Pepper']","['Pine needles', 'Incense', 'Orris Root']","['Sandalwood', 'Vanilla', 'Amber']"
Allure Homme Edition Blanche  Chanel,Chanel,https://fimgs.net/mdimg/perfume/375x500.2653.jpg,for men,"{'citrus': 100.0, 'aromatic': 63.4985, 'vanilla': 62.5145, 'woody': 57.3837, 'powdery': 51.8014, 'soft spicy': 46.6631, 'sweet': 45.1033, 'musky': 44.4718}",[],"['Sicilian Lemon', 'Madagascar Vanilla', 'Pink Pepper', 'Calabrian bergamot', 'Sandalwood', 'Tonka Bean', 'Tahitian Vetiver', 'Musk', 'Amber', 'Cedar']",[]
Fancy  Jessica Simpson,Jessica Simpson,https://fimgs.net/mdimg/perfume/375x500.4094.jpg,for women,"{'sweet': 100.0, 'fruity': 97.4711, 'caramel': 88.5249, 'vanilla': 76.7103, 'powdery': 59.6933, 'almond': 56.7656, 'white floral': 49.9448, 'amber': 47.2651, 'fresh': 46.6044, 'nutty': 46.0593}","['Pear', 'Apricot', 'Red Berries']","['Caramel', 'Almond', 'Gardenia', 'Jasmine']","['Vanilla', 'Amber', 'Sandalwood']"
Lyric Man Amouage Amouage,Amouage,https://fimgs.net/mdimg/perfume/375x500.4622.jpg,for men,"{'rose': 100.0, 'citrus': 88.9498, 'musky': 66.0479, 'woody': 63.9731, 'powdery': 62.3226, 'warm spicy': 61.4083, 'amber': 60.363, 'floral': 55.3828, 'aromatic': 52.9281, 'fresh spicy': 52.1108}","['Lime', 'Bergamot']","['Rose', 'Angelica', 'Ginger', 'Saffron', 'Orange Blossom', 'Nutmeg', 'Galbanum']","['Musk', 'Incense', 'Pine Tree', 'Sandalwood', 'Vanilla']"
Molecule 02  Escentric Molecules,Escentric Molecules,https://fimgs.net/mdimg/perfume/375x500.3606.jpg,for women and men,"{'amber': 100.0, 'musky': 72.905}",[],['Ambroxan'],[]
Escentric 02  Escentric Molecules,Escentric Molecules,https://fimgs.net/mdimg/perfume/375x500.3607.jpg,for women and men,"{'amber': 100.0, 'musky': 87.6077, 'woody': 77.3835, 'iris': 61.5538, 'powdery': 53.0396, 'violet': 45.7769}",[],"['Ambroxan', 'Iso E Super', 'iris', 'Jasmine']",[]
Jasmin Noir  Bvlgari,Bvlgari,https://fimgs.net/mdimg/perfume/375x500.3750.jpg,for women,"{'white floral': 100.0, 'almond': 60.1022, 'sweet': 58.8506, 'amber': 52.4737, 'woody': 51.221, 'soft spicy': 50.6706, 'nutty': 48.0613, 'fruity': 45.0511, 'vanilla': 44.8669, 'lactonic': 44.6957}","['Gardenia', 'Green Notes']","['Jasmine Sambac', 'Almond']","['Licorice', 'Tonka Bean', 'Precious Woods', 'Amber', 'Musk', 'Patchouli']"
White Patchouli  Tom Ford,Tom Ford,https://fimgs.net/mdimg/perfume/375x500.3797.jpg,for women,"{'patchouli': 100.0, 'woody': 98.8565, 'floral': 88.6914, 'white floral': 87.8705, 'warm spicy': 73.8868, 'aromatic': 72.0898, 'rose': 67.675, 'balsamic': 62.1085, 'earthy': 58.0, 'fresh': 56.35}","['White Flowers', 'Coriander', 'Peony', 'Bergamot']","['Ambrette (Musk Mallow)', 'Rose', 'Jasmine']","['Patchouli', 'Incense', 'Woody Notes']"
Five O'Clock Au Gingembre  Serge Lutens,Serge Lutens,https://fimgs.net/mdimg/perfume/375x500.2764.jpg,for women and men,"{'warm spicy': 100.0, 'woody': 57.5671, 'fresh spicy': 56.491, 'cinnamon': 54.6792, 'citrus': 52.711, 'fresh': 48.7163, 'green': 46.4385, 'honey': 44.9608}","['Tea', 'Bergamot']","['Ginger', 'Cinnamon', 'Woodsy Notes']","['Pepper', 'Honey', 'Amber', 'Cacao', 'Patchouli']"
Lyric Woman Amouage Amouage,Amouage,https://fimgs.net/mdimg/perfume/375x500.4623.jpg,for women,"{'warm spicy': 100.0, 'woody': 82.0305, 'rose': 69.0229, 'amber': 62.6013, 'aromatic': 60.2619, 'powdery': 58.3519, 'balsamic': 51.0325, 'smoky': 49.273, 'musky': 49.2396, 'cinnamon': 47.3993}","['Cardamom', 'Cinnamon', 'Ginger', 'Bergamot']","['Rose', 'Geranium', 'Ylang-Ylang', 'Angelica', 'Orris Root', 'Jasmine']","['Incense', 'Sandalwood', 'Musk', 'Woodsy Notes', 'Tonka Bean', 'Patchouli', 'Oakmoss', 'Vanilla', 'Vetiver']"
Aqva Pour Homme Marine  Bvlgari,Bvlgari,https://fimgs.net/mdimg/perfume/375x500.1742.jpg,for men,"{'aquatic': 100.0, 'citrus': 75.3109, 'marine': 66.2329, 'aromatic': 65.8662, 'fresh': 56.7782, 'fresh spicy': 49.7259, 'woody': 47.6506}","['Grapefruit', 'Neroli', 'Mandarin Orange', 'Petitgrain']","['Water Notes', 'Seaweed', 'Rosemary']","['Virginia Cedar', 'Amber']"
Elixir Charnel Gourmand Coquin  Guerlain,Guerlain,https://fimgs.net/mdimg/perfume/375x500.4675.jpg,for women,"{'warm spicy': 100.0, 'cacao': 82.4805, 'chocolate': 66.3243, 'sweet': 65.2853, 'vanilla': 59.3093, 'rum': 57.9159}",[],"['Dark Chocolate', 'Cacao', 'Rum', 'Vanilla', 'Spices', 'Rose', 'Pepper']",[]
Sensuous  Estée Lauder,Estée Lauder,https://fimgs.net/mdimg/perfume/375x500.2938.jpg,for women,"{'woody': 100.0, 'honey': 60.7572, 'amber': 53.2345, 'warm spicy': 53.041, 'fresh spicy': 52.7831, 'powdery': 52.4328, 'white floral': 52.0308, 'floral': 51.7149, 'sweet': 50.6037}","['Lily', 'Jasmine', 'Magnolia']","['Woodsy Notes', 'Amber', 'Ylang-Ylang']","['Sandalwood', 'white honey', 'Pepper', 'Mandarin Orange']"
Les Exclusifs de  Sycomore Chanel Chanel,Chanel,https://fimgs.net/mdimg/perfume/375x500.4688.jpg,for women and men,"{'woody': 100.0, 'aromatic': 90.0473, 'earthy': 55.0177, 'fresh spicy': 50.7603, 'tobacco': 48.0774}",[],"['Vetiver', 'Tobacco', 'Cypress', 'Juniper', 'Sandalwood', 'Aldehydes', 'Pink Pepper', 'Spicy Notes', 'Violet']",[]
Pulp  Byredo,Byredo,https://fimgs.net/mdimg/perfume/375x500.3576.jpg,for women and men,"{'fruity': 100.0, 'sweet': 63.0583, 'woody': 52.1175, 'floral': 45.1398}","['Black Currant', 'Bergamot', 'Cardamon']","['Fig', 'Red Apple', 'Tiare Flower']","['Praline', 'Peach Blossom', 'Cedar']"
Mukhallat  Montale,Montale,https://fimgs.net/mdimg/perfume/375x500.3241.jpg,for women and men,"{'fruity': 100.0, 'sweet': 89.4934, 'vanilla': 72.1846, 'almond': 68.8625, 'balsamic': 67.7024, 'amber': 55.0998, 'nutty': 53.3175, 'powdery': 52.9379, 'musky': 50.565}",[],"['Big Strawberry', 'Vanilla', 'Almond', 'Peru Balsam', 'Musk']",[]
Un Jardin Apres la Mousson  Hermès,Hermès,https://fimgs.net/mdimg/perfume/375x500.2736.jpg,for women and men,"{'warm spicy': 100.0, 'aromatic': 65.5312, 'fresh spicy': 57.135, 'fresh': 49.8276}",[],"['Ginger', 'Ginger flower', 'Cardamom', 'Pepper', 'Coriander', 'Water Notes', 'Citruses', 'Vetiver', 'Floral Notes']",[]
Citizen Queen  Juliette Has A Gun,Juliette Has A Gun,https://fimgs.net/mdimg/perfume/375x500.3227.jpg,for women,"{'powdery': 100.0, 'amber': 73.8834, 'iris': 62.7221, 'leather': 58.1418, 'musky': 56.7319, 'rose': 51.1084, 'aldehydic': 50.7009, 'animalic': 49.6801, 'violet': 46.361}","['Leather', 'Aldehydes', 'Bergamot']","['iris', 'Rose', 'Immortelle', 'Tuberose', 'Orange Blossom']","['Powdery Notes', 'Musk', 'Labdanum', 'French labdanum', 'resins', 'Vanilla', 'Ambroxan']"
The Beat  Burberry,Burberry,https://fimgs.net/mdimg/perfume/375x500.2092.jpg,for women,"{'citrus': 100.0, 'green': 76.9189, 'musky': 76.2126, 'woody': 74.2639, 'powdery': 74.1693, 'aromatic': 71.1045, 'iris': 64.2433, 'soft spicy': 61.8248, 'warm spicy': 60.8378, 'fresh spicy': 60.2198}","['Pink Pepper', 'Mandarin Orange', 'Cardamom', 'Bergamot']","['Tea', 'iris', 'Bellflower']","['White Musk', 'Vetiver', 'Cedar']"
White Lalique Lalique,Lalique,https://fimgs.net/mdimg/perfume/375x500.3785.jpg,for men,"{'fresh spicy': 100.0, 'citrus': 71.9817, 'aromatic': 71.4552, 'warm spicy': 65.9429, 'woody': 60.753, 'powdery': 54.0936, 'green': 46.6605}","['Lemon Leaf', 'Bergamot', 'Tamarind', 'elemi']","['White Pepper', 'Nutmeg', 'Cardamom', 'Violet']","['Cedar', 'Musk', 'Oakmoss', 'Amber']"
Dark Amber & Ginger Lily  Jo Malone London,Jo Malone London,https://fimgs.net/mdimg/perfume/375x500.3783.jpg,for women,"{'warm spicy': 100.0, 'amber': 66.5691, 'woody': 64.0966, 'floral': 55.7799, 'fresh': 47.1391, 'animalic': 46.9316, 'aromatic': 46.8754, 'balsamic': 46.4258, 'powdery': 46.3739}","['Ginger', 'Black Cardamom', 'Pink Pepper']","['Water Lily', 'Orchid', 'Jasmine', 'Rose']","['Sandalwood', 'Black Amber', 'Kyara Incense (olibanum)', 'Patchouli', 'Leather']"
John Galliano John Galliano,John Galliano,https://fimgs.net/mdimg/perfume/375x500.4056.jpg,for women,"{'amber': 100.0, 'powdery': 91.7452, 'violet': 74.1772, 'woody': 64.8402, 'smoky': 63.8303, 'musky': 62.6744, 'floral': 61.8979, 'fresh': 60.4183, 'iris': 57.7288, 'rose': 57.6594}","['Aldehydes', 'Angelica', 'Bergamot']","['Violet', 'iris', 'Rose', 'Lavender', 'Peony']","['Incense', 'Amber', 'Patchouli', 'Musk', 'Virginia Cedar']"
Acqua di parma Blue Mediterraneo - Mirto di Panarea  Acqua di Parma,Acqua di Parma,https://fimgs.net/mdimg/perfume/375x500.3108.jpg,for women and men,"{'aromatic': 100.0, 'fresh spicy': 79.5341, 'citrus': 70.1594, 'herbal': 57.4441, 'woody': 50.8686, 'marine': 46.5708}","['Myrtle', 'Lemon', 'Bergamot', 'Basil']","['Sea Notes', 'Jasmine', 'Rose']","['Juniper', 'Cedar', 'Mastic or Lentisque', 'Amber']"
Cuba Jungle Tiger  Cuba Paris,Cuba Paris,https://fimgs.net/mdimg/perfume/375x500.9081.jpg,for women,"{'floral': 100.0, 'woody': 88.075, 'citrus': 77.0111, 'violet': 71.3284, 'powdery': 66.2485, 'earthy': 59.2743, 'iris': 59.2743, 'green': 54.7971, 'musky': 51.0947, 'fresh spicy': 48.2534}","['Magnolia', 'iris', 'Green Mandarin']","['Violet', 'Hyacinth']","['Cashmere Wood', 'Vetiver']"
Musc Noir For Her  Narciso Rodriguez,Narciso Rodriguez,https://fimgs.net/mdimg/perfume/375x500.64730.jpg,for women,"{'musky': 100.0, 'powdery': 98.4806, 'fruity': 77.7519, 'sweet': 59.5194, 'vanilla': 58.1085, 'almond': 50.0775, 'leather': 48.9923}",['Plum'],"['Musk', 'Heliotrope']",['Suede']
Molecule 04  Escentric Molecules,Escentric Molecules,https://fimgs.net/mdimg/perfume/375x500.44315.jpg,for women and men,"{'woody': 100.0, 'powdery': 65.0, 'warm spicy': 58.0}",[],['Sandalwood'],[]
Laguna  Salvador Dali,Salvador Dali,https://fimgs.net/mdimg/perfume/375x500.768.jpg,for women,"{'sweet': 100.0, 'fruity': 86.3593, 'citrus': 85.5506, 'vanilla': 81.6802, 'woody': 77.1609, 'powdery': 68.7595, 'coconut': 62.6476, 'aromatic': 55.7189, 'tropical': 55.6904, 'balsamic': 52.0906}","['Pineapple', 'Moroccan Lemon', 'Grapefruit', 'Peach', 'Galbanum Leaf', 'Plum', 'Mandarin Orange', 'Raspberry']","['Italian Iris', 'Brazilian Rosewood', 'Jasmine', 'Lily-of-the-Valley', 'Egyptian Rose']","['Coconut', 'Vanilla', 'Madagascar Sandalwood', 'Tonka Bean', 'Patchouli', 'Musk', 'Amber', 'Cedar']"
White Suede  Tom Ford,Tom Ford,https://fimgs.net/mdimg/perfume/375x500.6386.jpg,for women,"{'musky': 100.0, 'powdery': 79.2655, 'leather': 72.7205, 'warm spicy': 58.0253, 'amber': 57.1783, 'white floral': 56.6727, 'woody': 52.0966, 'fresh': 49.4926, 'aromatic': 48.9395, 'green': 47.647}","['Thyme', 'Tea']","['Lily-of-the-Valley', 'Saffron', 'Rose']","['Suede', 'Musk', 'Sandalwood', 'Amber', 'Olibanum']"
White Linen  Estée Lauder,Estée Lauder,https://fimgs.net/mdimg/perfume/375x500.542.jpg,for women,"{'floral': 100.0, 'fresh': 84.047, 'woody': 82.9914, 'aldehydic': 80.7593, 'earthy': 70.6546, 'powdery': 65.1376, 'white floral': 60.7717, 'green': 60.4348, 'aromatic': 56.1447, 'iris': 54.9318}","['Aldehydes', 'Lemon', 'Peach']","['Hyacinth', 'Carnation', 'Lily-of-the-Valley', 'Rose', 'Lilac', 'Jasmine', 'iris', 'Orris', 'Violet', 'Ylang-Ylang', 'Orchid']","['Oakmoss', 'Vetiver', 'Cedar', 'Sandalwood', 'Benzoin', 'Honey', 'Amber', 'Tonka Bean']"
Champai  Holistick,Holistick,https://fimgs.net/mdimg/perfume/375x500.64632.jpg,for women and men,"{'floral': 100.0, 'patchouli': 100.0, 'woody': 72.0, 'warm spicy': 65.0, 'earthy': 58.0, 'sweet': 58.0, 'balsamic': 51.0}",[],"['Champaca', 'Patchouli']",[]
Bare Vanilla  Victoria's Secret,Victoria's Secret,https://fimgs.net/mdimg/perfume/375x500.56836.jpg,for women,"{'vanilla': 100.0, 'powdery': 70.6709, 'woody': 56.2279, 'musky': 52.9494, 'sweet': 44.0}",[],"['Vanilla', 'Cashmeran']",[]
La Nuit de l'Homme  Yves Saint Laurent,Yves Saint Laurent,https://fimgs.net/mdimg/perfume/375x500.5521.jpg,for men,"{'aromatic': 100.0, 'warm spicy': 86.2226, 'lavender': 68.603, 'fresh spicy': 63.5614, 'woody': 63.419200000000004, 'citrus': 49.2615}",['Cardamom'],"['Lavender', 'Virginia Cedar', 'Bergamot']","['Vetiver', 'Caraway']"
D&G Anthology L'Imperatrice 3  Dolce&Gabbana,Dolce&Gabbana,https://fimgs.net/mdimg/perfume/375x500.6086.jpg,for women,"{'fruity': 100.0, 'ozonic': 88.7274, 'aquatic': 85.7107, 'green': 52.0946, 'sweet': 51.0796, 'fresh': 49.8669, 'tropical': 49.859, 'aromatic': 46.1652, 'musky': 44.0917}","['Kiwi', 'Rhuburb', 'Pink Pepper']","['Watermelon', 'Cyclamen', 'Jasmine']","['Lemon Tree', 'Musk', 'Sandalwood']"
Bal d'Afrique  Byredo,Byredo,https://fimgs.net/mdimg/perfume/375x500.6458.jpg,for women and men,"{'aromatic': 100.0, 'citrus': 94.76, 'woody': 81.1391, 'floral': 66.7281, 'fruity': 60.8038, 'fresh spicy': 59.9176, 'white floral': 59.9099, 'powdery': 58.8489, 'sweet': 52.8826, 'earthy': 50.8062}","['Amalfi Lemon', 'Tagetes', 'Black Currant', 'Bergamot', 'African Orange flower']","['Violet', 'Cyclamen', 'Jasmine']","['Vetiver', 'Amber', 'Musk', 'Virginia Cedar']"
A*Men Pure Malt  Mugler,Mugler,https://fimgs.net/mdimg/perfume/375x500.6103.jpg,for men,"{'fruity': 100.0, 'woody': 90.3369, 'whiskey': 82.1251, 'warm spicy': 76.8231, 'sweet': 68.5363, 'amber': 65.0726, 'earthy': 52.3303}","['Fruity Notes', 'Orange', 'Bergamot']","['Malt', 'Whiskey', 'Patchouli', 'Coffee', 'Cedar']","['Peat', 'Vanilla', 'Amber', 'Musk']"
Back to Black  By Kilian,By Kilian,https://fimgs.net/mdimg/perfume/375x500.6457.jpg,for women and men,"{'sweet': 100.0, 'honey': 71.1048, 'tobacco': 58.4097, 'fruity': 54.7064, 'amber': 54.5811, 'cherry': 51.8576, 'warm spicy': 49.8258, 'vanilla': 49.7676, 'floral': 47.956}",[],"['white honey', 'Tobacco', 'Cherry', 'Vanilla', 'Raspberry', 'Almond', 'Gingerbread', 'Amber', 'Tonka Bean', 'Nutmeg', 'Chamomile', 'Benzoin', 'Saffron', 'Cardamom', 'Patchouli', 'French labdanum', 'Olibanum', 'Oak', 'Virginia Cedar', 'Coriander', 'Geranium', 'Bergamot']",[]
Grey Vetiver  Tom Ford,Tom Ford,https://fimgs.net/mdimg/perfume/375x500.6697.jpg,for men,"{'woody': 100.0, 'aromatic': 81.0293, 'citrus': 76.5233, 'earthy': 74.6443, 'fresh spicy': 49.2236}","['Grapefruit', 'Orange Blossom', 'Sage']","['Nutmeg', 'Orris Root', 'Pimento']","['Vetiver', 'Woodsy Notes', 'Oakmoss', 'Amber']"
F by Ferragamo Black  Salvatore Ferragamo,Salvatore Ferragamo,https://fimgs.net/mdimg/perfume/375x500.5002.jpg,for men,"{'fresh spicy': 100.0, 'aromatic': 91.0202, 'lavender': 90.2208, 'amber': 70.9973, 'vanilla': 63.308, 'warm spicy': 59.0065, 'sweet': 54.8763, 'herbal': 48.7134, 'fruity': 47.1146}","['Lavender', 'Apple']","['Black Pepper', 'Coriander']","['Tonka Bean', 'Labdanum']"
